"video_id","time_start","obs_duration","island","site","pct_coral","species","max_n","observer","duration","region","depth","lat","long"
"BIOT_7097_SALO_047_MAP_RIG5_L_2","0:00","17:43","Salomon Islands",47,60,"Lutjanus bohar",1,"Sophie",1063s (~17.72 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_047_MAP_RIG5_L_2","0:00","17:43","Salomon Islands",47,60,"Caranx melampygus",2,"Sophie",1063s (~17.72 minutes),"Salomon",6.1,"05 18.144","72 15.564"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Melichthys niger",1,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Aethaloperca rogaa",1,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Carcharhinus amblyrhynchos",2,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Epinephelus polyphekadion",1,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Nebrius ferrugineus",1,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_2","0:00","21:34","Ile Boddam",37,65,"Melichthys niger",1,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_SALO_037_BOD_RIG5_L_3","0:00","21:34","Ile Boddam",38,66,"Balistapus undulatus",1,"Kyra C",1294s (~21.57 minutes),"Salomon",7.5,"05 21.398","72 12.098"
"BIOT_7097_SALO_037_BOD_RIG5_L_3","0:00","21:34","Ile Boddam",38,66,"Plectropomus laevis",2,"Kyra C",1294s (~21.57 minutes),"Salomon",7.5,"05 21.398","72 12.098"
"BIOT_7097_SALO_037_BOD_RIG5_L_3","0:00","21:34","Ile Boddam",37,65,"Lutjanus bohar",4,"Kyra C",1294s (~21.57 minutes),"Salomon",8,"05 21.220","72 11.931"
"BIOT_7097_PBAN_030_EAST_RIG2_L_1","3:00","30:00","North of Petite Il",30,5,"Variola louti",1,"Kyra C",1800s (~30 minutes),"PerosBanhos",7.4,"05 17.842","71 58.503"
"BIOT_7097_PBAN_030_EAST_RIG2_L_1","3:00","30:00","North of Petite Il",30,5,"Melichthys niger",3,"Kyra C",1800s (~30 minutes),"PerosBanhos",7.4,"05 17.842","71 58.503"
"BIOT_7097_PBAN_030_EAST_RIG2_L_1","3:00","30:00","North of Petite Il",30,5,"Caranx melampygus",1,"Kyra C",1800s (~30 minutes),"PerosBanhos",7.4,"05 17.842","71 58.503"
"BIOT_7097_PBAN_030_EAST_RIG2_L_2","3:00","30:00","North of Petite Il",30,5,"Lutjanus bohar",1,"Kyra C",1800s (~30 minutes),"PerosBanhos",7.4,"05 17.842","71 58.503"
"BIOT_7097_NBRO_063_RIG4_L_1","5:00","30:00","North Brother",63,25,"Melichthys niger",5,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_1","5:00","30:00","North Brother",63,25,"Carcharhinus amblyrhynchos",3,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_1","5:00","30:00","North Brother",63,25,"Lutjanus bohar",1,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_1","5:00","30:00","North Brother",63,25,"Plectropomus laevis",1,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_1","5:00","30:00","North Brother",63,25,"Variola louti",1,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_2","0:00","30:00","North Brother",63,25,"Balistapus undulatus",2,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_NBRO_063_RIG4_L_2","0:00","30:00","North Brother",63,25,"Triaenodon obesus",1,"Kyra C",1800s (~30 minutes),"Brothers",10.2,"06 08.489","71 30.104"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Variola louti",4,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Carcharhinus amblyrhynchos",2,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Aphareus furca",2,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Lutjanus bohar",6,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Balistapus undulatus",4,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Cephalopholis argus",1,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Lutjanus gibbus",2,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Nebrius ferrugineus",1,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_1","3:00","30:00","Ile Lubine",88,60,"Paracirrhites forsteri",1,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_2","0","30:00","Ile Lubine",88,60,"Aethaloperca rogaa",1,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_2","0","30:00","Ile Lubine",88,60,"Melichthys niger",30,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_EGMT_088_RIG4_L_2","0","30:00","Ile Lubine",88,60,"Lethrinus nebulosus",1,"Kyra C",1800s (~30 minutes),"Egmont",8.3,"06 39.995","71 19.055"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Plectropomus laevis",3,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Triaenodon obesus",2,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Melichthys niger",1,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Cephalopholis argus",2,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Lutjanus gibbus",1,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_3","0:35","30:51","Ile Anglaise",45,7,"Aethaloperca rogaa",1,"Hawk",1851s (~30.85 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Aethaloperca rogaa",1,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Plectropomus laevis",2,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Carcharhinus amblyrhynchos",2,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Cephalopholis argus",1,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Lutjanus gibbus",1,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_SALO_045_ANG_RIG6_L_4 
","0:00","17:43","Ile Anglaise",45,7,"Lutjanus monostigma",1,"Hawk",1063s (~17.72 minutes),"Salomon",6.4,"05 19.611","72 13.204"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Plectropomus laevis",NA,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Aphareus furca",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Melichthys niger",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Variola louti",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Carcharhinus melanopterus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Lutjanus bohar",12,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Caranx melampygus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_4","0:00","17:43","Eagle Island",80,20,"Cephalopholis argus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Balistapus undulatus",3,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Variola louti",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Melichthys niger",2,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Cephalopholis argus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Aethaloperca rogaa",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Caranx melampygus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_6","0:00","17:43","Eagle Island",80,20,"Carcharhinus melanopterus",1,"Hawk",1063s (~17.72 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_8","0:00","9:40","Eagle Island",80,20,"Melichthys niger",1,"Hawk",580s (~9.67 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_8","0:00","9:40","Eagle Island",80,20,"Carcharhinus melanopterus",1,"Hawk",580s (~9.67 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_8","0:00","9:40","Eagle Island",80,20,"Lethrinus enigmaticus",1,"Hawk",580s (~9.67 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_8","0:00","9:40","Eagle Island",80,20,"Lethrinus nebulosus",2,"Hawk",580s (~9.67 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_EAGL_080_RIG2_L_8","0:00","9:40","Eagle Island",80,20,"Cephalopholis argus",1,"Hawk",580s (~9.67 minutes),"Eagle Island",7.8,"06 12.242","71 18.684"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Carcharhinus amblyrhynchos",5,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Variola louti",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Lethrinus nebulosus",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Plectropomus laevis",1,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Lethrinus enigmaticus",3,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Lutjanus bohar",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Caranx melampygus",1,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_2","0:00","17:43","East of Nelson's Island",51,10,"Melichthys niger",1,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Carcharhinus amblyrhynchos",5,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Variola louti",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Melichthys niger",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Lethrinus nebulosus",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Lethrinus obsoletus",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Cephalopholis argus",1,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_NELS_051_RIG2_L_3","0:00","17:43","East of Nelson's Island",51,10,"Lethrinus enigmaticus",2,"Hawk",1063s (~17.72 minutes),"Nelson's Island",12,"05 40.843","72 20.072"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Carcharhinus amblyrhynchos",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Variola louti",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Aethaloperca rogaa",2,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Lutjanus bohar",3,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Melichthys niger",4,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Triaenodon obesus",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Lethrinus obsoletus",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Gymnothorax favagineus",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Caranx melampygus",2,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_5
","0:00","13:45","Ile Carre Pate",92,25,"Carcharhinus melanopterus",1,"Hawk",825s (~13.75 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Lutjanus bohar",3,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Variola louti",2,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Lethrinus enigmaticus",1,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Melichthys niger",7,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Carcharhinus amblyrhynchos",1,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Cephalopholis argus",2,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Aethaloperca rogaa",2,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_EGMT_092_RIG3_L_3","0:00","17:43","Ile Carre Pate",92,25,"Plectropomus laevis",1,"Hawk",1063s (~17.72 minutes),"Egmont",11.5,"06 40.483","71 20.722"
"BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4","0:00","17:43","Ile Anglaise",42,35,"Plectropomus laevis",2,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4","0:00","17:43","Ile Anglaise",42,35,"Gymnothorax javanicus",1,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_2.MP4","0:00","17:43","Ile Anglaise",42,35,"Caranx melampygus",2,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Cephalopholis argus",1,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Aethaloperca rogaa",2,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Lutjanus bohar",1,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Melichthys niger",2,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Plectropomus laevis",1,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_SALO_042_ANG_RIG3_L_3.MP4","0:00","17:43","Ile Anglaise",42,35,"Lutjanus gibbus",1,"Will Fynes",1063s (~17.72 minutes),"Salomon",7.8,"05 20.073","72 12.979"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Melichthys niger",4,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Triaenodon obesus",1,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Lutjanus gibbus",2,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Lutjanus bohar",8,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Caranx melampygus",2,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Scomberoides lysan",13,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_PBAN_032_EAST_RIG3_L_2.MP4","0:00","8:00","South of Ile Yey",32,5,"Nebrius ferrugineus",1,"Will Fynes",480s (~8 minutes),"PerosBanhos",6.6,"05 16.813","71 58.448"
"BIOT_7097_NELS_053_RIG4_L_2.MP4","0:00","17:43","East of Nelson's Island",53,65,"Carcharhinus amblyrhynchos",2,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_2.MP4","0:00","17:43","East of Nelson's Island",53,65,"Lutjanus bohar",2,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_2.MP4","0:00","17:43","East of Nelson's Island",53,65,"Balistoides viridescens",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_2.MP4","0:00","17:43","East of Nelson's Island",53,65,"Balistapus undulatus",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_2.MP4","0:00","17:43","East of Nelson's Island",53,65,"Plectropomus laevis",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Carcharhinus amblyrhynchos",2,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Lutjanus bohar",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Balistapus undulatus",2,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Balistoides viridescens",2,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Melichthys niger",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_NELS_053_RIG4_L_3.MP4","0:00","17:43","East of Nelson's Island",53,65,"Plectropomus laevis",1,"Will Fynes",1063s (~17.72 minutes),"Nelson's Island",10.2,"05 40.804","72 20.414"
"BIOT_7097_SALO_041_ANG_RIG2_L_2","0:00","17:43","Salomon Island",41,90,"Triaenodon obesus",6,"Angelina",1063s (~17.72 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_2","0:00","17:43","Salomon Island",41,90,"Epinephelus fuscoguttatus",2,"Angelina",1063s (~17.72 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_2","0:00","17:43","Salomon Island",41,90,"Naucrates ductor",2,"Angelina",1063s (~17.72 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_4","0:00","7:10","Salomon Island",41,90,"Epinephelus fuscoguttatus",1,"Angelina",430s (~7.17 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_4","0:00","7:10","Salomon Island",41,90,"Triaenodon obesus",2,"Angelina",430s (~7.17 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_1","3:00","10:00","Salomon Island",41,90,"Epinephelus fuscoguttatus",2,"Angelina",600s (~10 minutes),"Salomon",6.5,"05 20.250","72 12.860"
"BIOT_7097_SALO_041_ANG_RIG2_L_1","3:00","10:00","Salomon Island",41,90,"Triaenodon obesus",2,"Angelina",600s (~10 minutes),"Salomon",6.5,"05 20.250","72 12.860"
